objectId,inSize,outSize,totalTime,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
o41283,3130,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o57437,3131,9598,19,0,0,0,4,0,1,3,2,0,4,1,1,1,true,false,true,2,,,,,
o30119,3131,12081,37,0,0,0,4,0,11,3,5,0,8,1,1,0,true,false,true,2,,,,,
o89099,3132,4687,22,0,0,0,10,0,3,1,2,0,4,1,1,0,true,false,true,2,,,,,
o68597,3135,17613,22,0,0,0,2,0,1,3,5,0,3,1,1,0,true,false,true,2,,,,,
o73018,3142,10318,21,0,0,0,1,0,2,2,2,0,9,1,1,0,true,false,true,2,,,,,
o89532,3144,8760,13,1,0,0,0,0,0,2,2,0,2,0,1,1,true,false,true,2,,,,,
o31132,3151,34845,143,0,0,0,13,0,9,11,45,3,10,34,2,1,true,false,true,3,,,,,
o30286,3151,21202,122,1,0,0,26,0,2,3,75,0,4,1,2,0,true,false,true,2,,,,,
o82647,3152,5553,24,1,0,1,9,0,5,0,2,0,2,1,1,0,true,false,true,2,,,,,
o41780,3153,9751,18,1,0,0,1,0,0,2,1,0,5,1,1,3,true,false,true,2,,,,,
o90652,3155,7430,15,0,0,0,1,0,3,1,1,0,4,0,0,0,true,false,true,2,,,,,
o61000,3159,10265,18,0,0,0,4,0,0,2,1,0,4,0,1,2,true,false,true,2,,,,,
o47261,3162,6661,25,0,0,0,3,0,6,3,0,0,10,1,1,0,true,false,true,2,,,,,
o82655,3162,4796,20,0,0,1,5,0,6,1,2,0,2,0,0,1,true,false,true,2,,,,,
o82380,3165,7514,15421,0,0,1,8,0,14674,1,732,0,3,0,1,0,true,false,true,2,,,,,
o82637,3166,4904,27,7,0,0,4,0,8,1,2,0,3,0,0,0,true,false,true,2,,,,,
o9516,3168,7862,14,0,0,1,3,0,0,1,2,0,4,0,1,0,true,false,true,2,,,,,
o30856,3169,34814,154,0,0,0,13,0,9,10,59,1,10,33,3,0,true,false,true,3,,,,,
o82199,3171,14757,24,0,0,1,4,0,1,3,3,1,4,1,1,1,true,false,true,2,,,,,
o71405,3173,3143,11,0,0,0,1,0,3,1,1,0,4,0,1,0,true,false,true,2,,,,,
o34898,3175,10747,16,0,0,0,0,0,1,2,2,0,6,1,1,0,true,false,true,2,,,,,
o79054,3175,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o31008,3178,39191,153,0,0,0,14,0,7,12,48,2,12,36,3,1,true,false,true,3,,,,,
o9388,3178,7655,15,1,0,0,5,0,1,1,1,0,3,0,1,0,true,false,true,2,,,,,
o45395,3179,3268,23,0,0,0,10,0,4,1,0,0,5,0,0,1,true,false,true,2,,,,,
o9541,3179,17353,29,0,1,0,4,0,1,3,4,1,6,1,1,1,true,false,true,2,,,,,
o20531,3180,9127,120,1,0,0,6,0,81,2,20,0,4,1,1,1,true,false,true,2,,,,,
o57236,3187,5674,7,1,0,0,1,0,0,1,1,0,1,0,0,0,true,false,true,2,,,,,
o70440,3187,1299,2,0,0,0,0,0,1,0,0,0,1,0,0,0,true,false,true,2,,,,,
o42578,3190,11648,14817,0,0,1,10,0,14058,2,735,1,5,0,1,1,true,false,true,2,,,,,
o52822,3191,4797,21,7,0,0,1,0,2,1,2,0,5,1,0,1,true,false,true,2,,,,,
o7381,3191,9023,14,0,0,1,0,0,1,2,1,0,4,1,1,0,true,false,true,2,,,,,
o91089,3194,6393,21,1,0,0,8,0,2,2,1,0,4,1,1,0,true,false,true,2,,,,,
o91594,3194,6396,22,0,0,0,9,0,3,1,1,0,5,0,1,0,true,false,true,2,,,,,
o68398,3194,8061,20,0,0,0,2,0,4,1,3,0,4,0,0,1,true,false,true,2,,,,,
o44288,3195,3507,8,0,0,0,0,0,0,1,1,0,3,0,1,1,true,false,true,2,,,,,
o91088,3205,6328,24,0,0,1,9,0,3,1,0,0,5,1,1,0,true,false,true,2,,,,,
o91593,3205,6328,24,1,0,0,10,0,3,1,0,0,5,0,0,1,true,false,true,2,,,,,
o13137,3206,10616,47,0,0,0,2,0,1,1,1,1,31,3,1,1,true,false,true,4,,,,,
o30510,3209,36191,153,0,0,0,13,0,10,12,48,2,13,36,3,0,true,false,true,3,,,,,
o9398,3209,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o90776,3210,10643,12,0,0,0,0,0,0,1,2,1,3,0,1,0,true,false,true,2,,,,,
o41223,3215,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o31158,3216,38566,172,0,0,0,15,0,11,13,49,3,13,42,3,0,true,false,true,3,,,,,
o38445,3218,12619,21,1,0,0,2,0,1,2,5,0,4,0,1,0,true,false,true,2,,,,,
o16461,3222,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o13402,3225,11253,25,0,0,1,2,0,3,2,5,0,6,0,1,0,true,false,true,2,,,,,
o80829,3226,11177,19,0,0,0,1,0,1,2,2,0,7,1,1,0,true,false,true,2,,,,,
o60876,3226,7665,15,0,0,0,2,0,1,1,2,0,3,1,0,2,true,false,true,2,,,,,
o13110,3226,8788,16,0,0,0,1,0,1,2,1,0,5,1,1,2,true,false,true,2,,,,,
o61799,3229,64,1,0,0,0,0,0,0,0,0,0,0,0,1,0,true,false,true,2,,,,,
o4844,3229,12495,21,0,0,0,4,0,1,2,2,0,4,1,0,1,true,false,true,2,,,,,
o29991,3237,35944,160,1,0,0,14,0,10,14,51,1,10,36,3,0,true,false,true,3,,,,,
o61609,3239,5272,16,1,0,0,2,0,2,1,1,0,7,1,1,0,true,false,true,2,,,,,
o69913,3241,6897,22,0,0,0,6,0,3,1,1,0,7,0,1,0,true,false,true,2,,,,,
o57652,3242,9168,34,0,0,0,2,0,9,2,2,0,13,0,1,1,true,false,true,2,,,,,
o90732,3242,9502,17,0,0,0,1,0,1,2,3,1,5,1,0,2,true,false,true,2,,,,,
o31108,3243,37137,158,1,0,0,14,0,9,12,50,3,11,34,2,1,true,false,true,3,,,,,
o17417,3246,10092,18,1,0,0,0,0,0,2,2,1,7,1,0,1,true,false,true,2,,,,,
o61001,3248,10437,20,0,0,0,5,0,0,2,2,0,4,1,1,1,true,false,true,2,,,,,
o76440,3249,17424,58,0,0,0,21,0,11,2,10,1,4,1,1,2,true,false,true,2,,,,,
o45806,3253,18363,24,1,0,0,1,0,1,3,5,0,5,1,1,1,true,false,true,2,,,,,
o90068,3255,3936,11,0,0,0,4,0,0,1,1,0,3,0,0,1,true,false,true,2,,,,,
o84051,3255,6404,10,0,0,0,1,0,0,1,1,0,3,2,1,0,true,false,true,2,,,,,
o90816,3258,7957,10,1,0,0,0,0,0,1,1,1,3,0,0,0,true,false,true,2,,,,,
o83276,3264,10025,15,0,0,0,3,0,0,1,1,1,3,0,0,1,true,false,true,2,,,,,
o47005,3271,9299,17,1,0,0,1,0,1,3,3,0,4,1,1,1,true,false,true,2,,,,,
o50667,3279,6818,20,0,0,1,1,0,2,2,2,0,7,0,0,1,true,false,true,2,,,,,
o45752,3282,21923,49,0,0,0,1,0,2,2,7,1,23,2,1,4,true,false,true,2,,,,,
o10314,3286,10340,16,0,0,1,1,0,1,2,1,0,4,1,0,1,true,false,true,2,,,,,
o60981,3286,10500,27,1,0,0,8,0,2,2,2,0,4,0,1,1,true,false,true,2,,,,,
o82666,3288,7051,23,0,0,1,10,0,3,1,2,0,2,0,0,1,true,false,true,2,,,,,
o30871,3289,35130,144,0,1,0,12,0,7,12,45,1,10,35,3,0,true,false,true,3,,,,,
o5254,3292,2117,10,1,0,0,1,0,0,1,0,0,6,0,1,0,true,false,true,2,,,,,
o6137,3292,6064,8,0,0,0,1,0,0,1,1,0,3,0,0,0,true,false,true,2,,,,,
o30832,3295,8232,33,1,0,0,3,0,6,2,2,0,12,1,1,0,true,false,true,3,,,,,
o69957,3296,6310,11,1,0,0,1,0,1,1,1,0,2,1,1,0,true,false,true,2,,,,,
o9390,3296,5800,19,1,0,0,6,0,2,1,1,0,4,1,1,0,true,false,true,2,,,,,
o4833,3297,11816,17,0,0,0,1,0,1,3,3,0,3,1,1,1,true,false,true,2,,,,,
o12236,3304,16361,26,1,0,0,3,0,0,2,6,0,4,3,1,2,true,false,true,2,,,,,
o9968,3306,18043,3828,0,0,1,4,0,3478,3,324,1,9,1,1,1,true,false,true,2,,,,,
o90797,3312,8039,21,6,0,0,1,0,2,2,1,0,5,1,0,1,true,false,true,2,,,,,
o30305,3313,39216,151,0,0,0,14,0,6,13,48,3,10,35,2,0,true,false,true,3,,,,,
o91102,3319,18729,29,0,0,0,1,0,4,2,4,0,10,2,1,1,true,false,true,2,,,,,
o6189,3319,15281,3759,0,0,1,14,0,3404,3,327,0,4,0,1,0,true,false,true,2,,,,,
o1006,3321,7104,16,7,0,0,0,0,0,2,1,1,2,0,0,1,true,false,true,2,,,,,
o7382,3327,13317,21,0,0,0,1,0,1,2,2,1,7,1,1,2,true,false,true,2,,,,,
o30962,3329,36041,144,0,0,0,13,0,10,11,45,0,10,34,3,0,true,false,true,3,,,,,
o90290,3330,5711,14,1,0,1,3,0,1,1,1,0,3,0,0,1,true,false,true,2,,,,,
o10505,3330,13138,36,0,0,0,9,0,2,2,9,0,4,1,1,1,true,false,true,2,,,,,
o68601,3332,19021,29,0,0,0,2,0,1,4,4,0,5,2,2,1,true,false,true,2,,,,,
o27789,3332,12250,17,0,0,1,2,0,0,1,2,0,2,0,1,1,true,false,true,2,,,,,
o11689,3334,10520,14,0,0,0,0,0,1,2,1,0,4,0,0,1,true,false,true,2,,,,,
o53159,3337,6919,12,1,0,0,0,0,1,1,2,0,4,0,0,1,true,false,true,2,,,,,
o16067,3339,8120,15,0,0,0,1,0,0,1,2,0,4,1,1,1,true,false,true,2,,,,,
o51177,3341,15978,74,0,0,1,39,0,2,2,6,1,14,1,1,1,true,false,true,3,,,,,
o65678,3342,7804,16,0,0,0,4,0,0,2,0,0,3,0,1,1,true,false,true,2,,,,,
o24468,3343,7873,12,0,0,0,1,0,1,2,1,0,3,1,0,1,true,false,true,2,,,,,
o83253,3344,21672,38,1,0,0,7,0,1,4,10,1,4,2,2,0,true,false,true,2,,,,,
o64015,3347,10934,27,0,0,0,5,0,2,2,5,1,5,1,1,1,true,false,true,2,,,,,
o42148,3352,12352,23,0,0,0,2,0,1,2,2,1,6,0,1,2,true,false,true,2,,,,,
o35905,3353,15888,26,1,0,0,1,0,0,3,3,2,13,1,1,0,true,false,true,2,,,,,
o62958,3354,15574,21,0,0,0,1,0,1,3,3,0,5,1,0,3,true,false,true,2,,,,,
o4850,3355,7648,14,1,0,0,0,0,0,1,1,0,6,1,0,0,true,false,true,2,,,,,
o67270,3356,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o79504,3356,4410,10,1,0,0,0,0,1,0,0,1,4,0,0,0,true,false,true,2,,,,,
o60864,3356,13116,20,0,0,0,2,0,2,3,2,2,5,1,1,1,true,false,true,2,,,,,
o66203,3357,14374,25,0,0,0,7,0,1,3,2,0,6,1,1,0,true,false,true,2,,,,,
o13095,3358,10734,21,0,0,0,1,0,0,2,2,1,9,1,1,1,true,false,true,2,,,,,
o14744,3362,11917,15,0,0,0,1,0,0,2,2,1,2,0,0,1,true,false,true,2,,,,,
o60982,3371,10813,29,0,0,0,11,0,2,2,2,0,6,0,1,1,true,false,true,2,,,,,
o65465,3372,9245,15,0,0,0,1,0,1,2,2,0,5,1,0,1,true,false,true,2,,,,,
o66139,3375,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o8485,3384,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o41326,3385,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o62964,3392,16198,23,0,0,0,0,0,1,3,2,1,5,0,1,3,true,false,true,2,,,,,
o6290,3393,7245,80,0,0,1,45,0,17,1,1,1,11,1,1,0,true,false,true,2,,,,,
o73950,3395,6900,18,1,0,0,4,0,1,3,1,0,3,0,1,0,true,false,true,2,,,,,
o90745,3400,8495,15,0,0,0,1,0,2,1,2,0,5,1,0,1,true,false,true,2,,,,,
o22580,3402,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o90646,3402,8927,11,0,0,0,1,0,1,1,1,0,4,1,0,0,true,false,true,2,,,,,
o46412,3412,2338,47,0,0,0,26,0,13,1,1,0,5,0,0,0,true,false,true,2,,,,,
o12458,3413,9828,23,1,0,0,8,0,2,2,1,0,6,1,0,0,true,false,true,2,,,,,
o33928,3413,9413,41,0,0,0,27,0,2,1,3,0,3,1,0,2,true,false,true,2,,,,,
o33714,3418,4878,15,0,1,0,1,0,2,1,2,0,4,2,0,1,true,false,true,2,,,,,
o90617,3421,8801,11,0,0,1,0,0,0,2,1,0,3,0,0,0,true,false,true,2,,,,,
o48021,3422,12566,25,0,0,0,7,0,1,2,2,0,7,1,1,0,true,false,true,2,,,,,
o62972,3423,18234,30,0,0,0,1,0,2,3,4,1,11,1,1,4,true,false,true,2,,,,,
o65679,3424,7927,16,0,0,1,4,0,1,2,0,0,3,1,1,1,true,false,true,2,,,,,
o19114,3426,13324,17,0,0,0,1,0,1,2,2,0,4,1,1,1,true,false,true,2,,,,,
o8477,3429,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o66610,3432,13871,16,0,0,0,0,0,2,2,2,0,3,0,0,0,true,false,true,2,,,,,
o55162,3432,8389,59,0,0,0,7,0,34,1,13,1,0,2,1,0,true,false,true,2,,,,,
o47111,3433,2865,20,0,0,0,9,0,4,1,0,0,4,0,1,0,true,false,true,2,,,,,
o9852,3433,17851,56,0,0,1,11,0,13,3,12,0,6,1,2,0,true,false,true,2,,,,,
o74591,3435,19292,33,0,0,0,3,0,3,4,5,2,6,1,2,2,true,false,true,2,,,,,
o41347,3435,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o10617,3435,5177,21,0,0,0,10,0,1,1,1,0,5,0,1,0,true,false,true,2,,,,,
o60846,3437,14777,28,0,1,0,0,0,2,4,2,1,12,1,1,1,true,false,true,2,,,,,
o15210,3437,10171,44,0,0,0,19,0,10,2,1,0,7,1,1,0,true,false,true,2,,,,,
o41201,3442,64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,true,false,true,2,,,,,
o41530,3447,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o16711,3450,64,1,0,0,0,0,0,0,0,0,0,0,0,1,0,true,false,true,2,,,,,
o67370,3452,12441,34,0,0,0,3,0,8,4,2,0,9,1,1,1,true,false,true,2,,,,,
o90814,3453,10319,21,0,0,0,4,0,1,2,2,0,6,1,1,0,true,false,true,2,,,,,
o63659,3453,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o82351,3456,8839,14795,1,0,0,9,0,14040,1,737,0,3,0,1,1,true,false,true,2,,,,,
o72570,3459,8251,24,6,0,1,4,0,1,2,2,0,4,1,0,1,true,false,true,2,,,,,
o48002,3459,11339,32,0,0,0,11,0,1,2,3,0,7,1,1,1,true,false,true,2,,,,,
o90322,3462,5570,12,0,0,0,3,0,0,0,1,0,4,0,0,0,true,false,true,2,,,,,
o39493,3471,14180,23,0,0,0,3,0,1,2,2,0,4,0,1,2,true,false,true,2,,,,,
o45214,3480,15835,25,0,1,0,1,0,2,2,4,0,7,1,0,1,true,false,true,2,,,,,
o9520,3483,6848,13,0,0,0,3,0,1,1,3,1,1,0,0,0,true,false,true,2,,,,,
o70256,3486,40531,913,0,0,0,95,0,82,129,1,2,414,163,7,1,true,false,true,2,,,,,
o42546,3488,13081,14817,6,0,1,13,0,13989,2,795,1,5,1,1,1,true,false,true,2,,,,,
o84343,3489,11312,26,1,0,0,2,0,1,2,3,1,8,1,2,0,true,false,true,3,,,,,
o41362,3490,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o30398,3492,40237,151,0,0,0,14,0,6,11,46,1,15,33,2,1,true,false,true,3,,,,,
o56014,3494,7214,32,1,0,0,10,0,3,2,2,0,8,3,1,1,true,false,true,2,,,,,
o70372,3494,14568,44,0,0,1,17,0,0,2,3,0,10,1,2,2,true,false,true,2,,,,,
o30411,3496,37067,163,0,0,0,14,0,12,11,48,3,16,37,2,0,true,false,true,3,,,,,
o89616,3501,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o8461,3502,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o75562,3516,13597,30,0,0,0,7,0,4,2,2,0,5,1,0,2,true,false,true,2,,,,,
o30284,3517,19793,41,0,0,0,4,0,3,4,7,1,12,1,1,1,true,false,true,2,,,,,
o31089,3519,40853,159,0,0,0,14,0,7,12,50,1,14,35,3,0,true,false,true,3,,,,,
o7287,3520,17248,28,1,1,0,0,0,1,3,3,0,6,0,1,4,true,false,true,2,,,,,
o41548,3524,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o30265,3528,38762,161,1,0,0,14,0,12,15,48,2,12,36,3,0,true,false,true,3,,,,,
o39780,3529,11080,28,1,0,0,9,0,1,2,2,1,7,1,1,1,true,false,true,2,,,,,
o12508,3531,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o1329,3532,11840,17,0,0,0,0,0,1,2,2,0,6,1,1,0,true,false,true,2,,,,,
o74931,3534,10973,24,0,0,0,7,0,2,2,2,0,4,0,1,2,true,false,true,2,,,,,
o61620,3535,6259,18,1,0,0,1,0,2,1,1,0,9,1,0,0,true,false,true,2,,,,,
o65677,3537,8302,33,0,0,0,4,0,14,2,4,1,3,1,1,1,true,false,true,2,,,,,
o68630,3545,15931,28,0,0,0,8,0,1,3,2,0,7,1,1,0,true,false,true,2,,,,,
o81186,3553,8442,21,1,0,0,0,0,2,1,2,0,11,0,1,0,true,false,true,2,,,,,
o82708,3555,6121,26,0,0,1,7,0,6,2,4,1,4,0,0,1,true,false,true,2,,,,,
o65485,3561,7242,17,0,0,1,6,0,1,1,0,0,4,0,1,0,true,false,true,2,,,,,
o7392,3567,2584,10,0,0,0,0,0,3,1,0,0,3,1,0,1,true,false,true,2,,,,,
o6770,3576,8498,13,0,0,0,3,0,0,1,1,1,2,1,0,1,true,false,true,2,,,,,
o68725,3576,8081,12,0,0,0,2,0,0,2,1,0,2,0,0,0,true,false,true,2,,,,,
o90669,3579,8718,18,0,0,0,1,0,4,1,2,0,8,1,1,0,true,false,true,2,,,,,
o65653,3581,2399,5,1,0,0,2,0,0,1,0,0,0,1,0,0,true,false,true,2,,,,,
o6767,3581,12544,21,0,0,0,5,0,2,2,2,0,5,1,1,0,true,false,true,2,,,,,
o61637,3583,6838,17,0,0,0,1,0,5,1,1,1,5,1,1,0,true,false,true,2,,,,,
o82239,3585,36869,534,0,0,0,98,0,91,148,1,1,30,140,7,0,true,false,true,2,,,,,
o79893,3602,8629,27,1,0,0,10,0,5,1,2,0,4,1,0,0,true,false,true,2,,,,,
o79727,3603,5170,15,0,0,0,5,0,2,2,1,0,1,0,1,0,true,false,true,2,,,,,
o9894,3611,16709,3870,0,0,1,10,0,3502,4,339,1,7,1,1,1,true,false,true,2,,,,,
o48339,3611,18587,32,6,0,1,2,0,2,5,3,0,4,1,1,1,true,false,true,2,,,,,
o6241,3612,15591,4001,0,0,0,5,0,3647,4,333,1,6,1,1,1,true,false,true,2,,,,,
o90648,3613,8858,12,1,0,0,0,0,0,1,2,0,4,1,1,0,true,false,true,2,,,,,
o85190,3613,15336,26,0,0,0,1,0,0,4,4,2,3,1,1,0,true,false,true,3,,,,,
o9363,3620,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o84052,3624,6425,10,0,0,0,0,0,0,1,1,0,4,0,1,0,true,false,true,2,,,,,
o27839,3630,16666,23,0,0,0,5,0,0,3,2,2,5,1,1,0,true,false,true,2,,,,,
o58212,3631,10471,13,0,0,0,1,0,1,1,3,0,3,0,0,0,true,false,true,2,,,,,
o48810,3644,8055,13,0,0,0,0,0,0,1,1,0,4,2,0,2,true,false,true,2,,,,,
o13655,3646,11789,25,0,0,0,7,0,1,2,4,0,4,0,1,1,true,false,true,2,,,,,
o31058,3647,40800,156,1,0,0,14,0,11,12,47,1,14,35,3,0,true,false,true,3,,,,,
o28613,3663,19374,27,1,0,0,0,0,1,5,3,1,8,0,0,0,true,false,true,2,,,,,
o9349,3665,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o21862,3665,20272,47,0,0,0,20,0,4,3,4,0,7,2,1,1,true,false,true,2,,,,,
o8478,3666,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o30271,3671,39585,150,0,0,0,13,0,6,12,47,2,13,34,3,0,true,false,true,3,,,,,
o12296,3676,4510,7,1,0,0,1,0,1,1,1,0,0,0,0,0,true,false,true,2,,,,,
o14497,3678,11627,16,0,0,0,1,0,0,2,2,0,5,1,1,2,true,false,true,2,,,,,
o42888,3680,65869,15416,0,0,1,15,0,14535,18,765,2,21,34,2,1,true,false,true,2,,,,,
o22583,3682,64,7,6,1,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o71300,3684,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o82649,3685,11368,34,0,0,1,11,0,6,2,5,0,4,1,0,0,true,false,true,2,,,,,
o55357,3686,14276,36,0,0,1,8,0,8,3,6,1,4,0,2,0,true,false,true,2,,,,,
o82323,3687,9819,14751,0,1,0,12,0,13975,1,752,1,4,0,1,1,true,false,true,2,,,,,
o54560,3688,13521,39,6,0,0,2,0,6,2,1,0,15,0,1,4,true,false,true,2,,,,,
o65372,3689,25171,44,1,0,0,10,0,1,4,5,1,7,1,1,4,true,false,true,2,,,,,
o27258,3692,6421,23,0,0,1,2,0,3,2,3,1,8,1,1,0,true,false,true,2,,,,,
o46566,3694,8749,23,1,0,0,7,0,3,2,2,1,4,1,0,0,true,false,true,2,,,,,
o82657,3695,10863,29,0,0,0,7,0,5,2,5,2,3,1,1,1,true,false,true,2,,,,,
o42286,3699,11317,20,0,0,0,5,0,1,2,2,1,5,0,1,0,true,false,true,2,,,,,
o69741,3700,1210,3,0,0,0,0,0,0,0,0,0,1,0,0,1,true,false,true,2,,,,,
o61601,3704,14422,55,0,1,0,14,0,5,3,21,1,5,2,1,0,true,false,true,2,,,,,
o27788,3713,10366,18,0,0,1,3,0,1,1,1,1,4,0,1,1,true,false,true,2,,,,,
o43114,3717,7699,12,0,0,0,0,0,0,2,1,0,5,0,1,1,true,false,true,2,,,,,
o53702,3721,7428,34,0,0,0,2,0,13,2,3,0,12,0,1,0,true,false,true,2,,,,,
o55254,3723,5638,7,0,0,0,1,0,0,2,0,1,1,1,1,0,true,false,true,2,,,,,
o16558,3727,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o57435,3727,14611,23,0,0,0,3,0,1,3,5,0,3,1,1,2,true,false,true,2,,,,,
o90759,3729,8895,18,0,0,0,1,0,2,1,3,0,7,0,1,0,true,false,true,2,,,,,
o64718,3730,12302,27,1,0,0,1,0,0,2,1,1,15,1,1,2,true,false,true,2,,,,,
o71154,3732,13420,23,1,0,0,0,0,2,3,2,0,9,1,1,0,true,false,true,2,,,,,
o60302,3742,10434,14,0,0,0,1,0,0,1,1,0,5,1,0,0,true,false,true,2,,,,,
o44911,3743,16794,29,0,0,0,3,0,2,3,7,1,4,2,2,2,true,false,true,2,,,,,
o41510,3745,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
o41248,3748,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o7516,3751,4583,6,0,0,0,0,0,0,1,0,0,3,0,0,0,true,false,true,2,,,,,
o19005,3760,5256,162,1,0,38,121,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o60984,3766,10879,21,1,0,0,5,0,1,2,2,0,3,0,1,2,true,false,true,2,,,,,
o19065,3770,28483,38,0,0,0,1,0,1,6,7,0,8,2,1,3,true,false,true,2,,,,,
o81880,3774,8630,19,1,0,0,0,0,1,3,2,0,5,1,1,0,true,false,true,2,,,,,
o43230,3777,7961,26,0,0,0,14,0,3,4,1,1,0,0,0,0,true,false,true,2,,,,,
o61585,3780,3653,15,0,0,1,1,0,1,0,0,0,10,0,0,0,true,false,true,2,,,,,
o60973,3786,12204,24,1,0,0,6,0,2,2,1,0,4,1,1,2,true,false,true,2,,,,,
o65503,3793,16133,31,0,0,0,1,0,1,3,2,0,13,0,1,2,true,false,true,2,,,,,
o30322,3798,40297,165,0,0,0,16,0,9,14,49,2,14,35,4,0,true,false,true,3,,,,,
o87934,3802,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o27651,3805,64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,true,false,true,2,,,,,
o48519,3805,12783,20,0,0,0,2,0,1,2,5,0,3,1,1,2,true,false,true,2,,,,,
o42994,3806,11505,25,0,0,0,2,0,0,1,1,1,11,3,1,1,true,false,true,2,,,,,
o67666,3807,9919,20,1,0,0,1,0,3,2,2,0,7,1,1,0,true,false,true,2,,,,,
o29393,3810,19513,27,0,0,1,1,0,1,4,4,1,5,1,1,3,true,false,true,2,,,,,
o57757,3812,7296,15,1,0,0,0,0,3,2,1,0,4,1,0,1,true,false,true,2,,,,,
o82667,3825,11925,163,1,0,0,16,0,111,2,24,1,3,1,1,0,true,false,true,2,,,,,
o73025,3829,15578,45,1,0,0,0,0,2,4,3,0,20,8,0,1,true,false,true,2,,,,,
o58455,3834,2506,13,0,0,0,1,0,0,1,0,0,10,0,0,1,true,false,true,2,,,,,
o73914,3837,6010,20,0,0,0,7,0,4,1,1,0,5,0,1,0,true,false,true,2,,,,,
o30761,3837,41782,164,1,0,0,14,0,10,11,46,2,18,34,2,1,true,false,true,3,,,,,
o58839,3843,22076,33,1,0,0,2,0,1,2,4,2,10,2,2,0,true,false,true,3,,,,,
o48280,3848,43951,1069,0,0,0,109,0,100,155,0,2,502,174,8,0,true,false,true,2,,,,,
o6766,3856,19275,59,6,0,0,8,0,15,3,9,0,7,1,1,2,true,false,true,2,,,,,
o9932,3870,20612,3773,0,0,0,4,0,3401,3,345,0,12,1,1,0,true,false,true,2,,,,,
o60319,3870,9129,23,6,0,0,1,0,3,2,1,0,4,2,0,1,true,false,true,2,,,,,
o41710,3873,2182,6,1,0,0,0,0,1,1,0,0,2,0,0,1,true,false,true,2,,,,,
o77699,3876,8282,12,0,0,0,1,0,2,2,1,0,2,0,1,0,true,false,true,2,,,,,
o67024,3877,8805,28,1,0,0,1,0,5,1,0,0,15,0,1,2,true,false,true,2,,,,,
o82370,3879,9177,15643,1,0,0,11,0,14860,2,762,1,3,0,1,0,true,false,true,2,,,,,
o6212,3879,16063,3797,1,0,0,10,0,3439,2,330,0,6,1,1,1,true,false,true,2,,,,,
o83283,3879,13719,35,6,0,1,8,0,0,2,3,0,7,1,1,1,true,false,true,2,,,,,
o30309,3881,36825,151,0,0,0,14,0,7,12,47,1,14,34,2,1,true,false,true,3,,,,,
o74444,3892,22848,79,1,0,0,23,0,6,5,21,1,9,2,2,3,true,false,true,2,,,,,
o49812,3894,7361,15,0,0,0,1,0,2,1,1,0,6,1,0,0,true,false,true,2,,,,,
