objectId,witness
kb_155_Normalized,"{""kind"":"""",""name"":""""}"
kb_157_Normalized,"{""kind"":"""",""name"":""""}"
kb_156_Normalized,"{""kind"":"""",""name"":""""}"
kb_656_Normalized,{}
kb_655_Normalized,{}
kb_654_Normalized,{}
kb_1074_Normalized,{}
kb_1075_Normalized,{}
kb_1073_Normalized,{}
kb_753_Normalized,"{""volumeID"":""""}"
kb_752_Normalized,"{""volumeID"":""""}"
kb_619_Normalized,{}
kb_618_Normalized,{}
kb_962_Normalized,{}
kb_680_Normalized,{}
kb_961_Normalized,{}
kb_679_Normalized,{}
kb_13_Normalized,{}
kb_673_Normalized,"{""claimName"":""""}"
kb_674_Normalized,"{""claimName"":""""}"
kb_1088_Normalized,"{""kind"":"""",""name"":""""}"
kb_1087_Normalized,"{""kind"":"""",""name"":""""}"
kb_1061_Normalized,"{""port"":0}"
kb_1060_Normalized,"{""port"":0}"
kb_639_Normalized,"{""verbs"":[]}"
kb_641_Normalized,"{""verbs"":[]}"
kb_640_Normalized,"{""verbs"":[]}"
kb_417_Normalized,"{""periodSeconds"":0,""type"":"""",""value"":0}"
kb_418_Normalized,"{""periodSeconds"":0,""type"":"""",""value"":0}"
kb_1069_Normalized,"{""expirationTimestamp"":"""",""token"":""""}"
kb_1068_Normalized,"{""expirationTimestamp"":"""",""token"":""""}"
kb_473_Normalized,"{""cidr"":""""}"
kb_472_Normalized,"{""cidr"":""""}"
kb_1128_Normalized,{}
kb_1130_Normalized,{}
kb_1129_Normalized,{}
kb_1127_Normalized,{}
kb_600_Normalized,{}
kb_599_Normalized,{}
kb_995_Normalized,{}
kb_994_Normalized,{}
kb_605_Normalized,"{""server"":"""",""path"":""""}"
kb_604_Normalized,"{""server"":"""",""path"":""""}"
kb_99_Normalized,"{""type"":"""",""status"":""""}"
kb_100_Normalized,"{""type"":"""",""status"":""""}"
kb_471_Normalized,"{""cidr"":""""}"
kb_54_Normalized,"{""secretName"":"""",""shareName"":""""}"
kb_53_Normalized,"{""secretName"":"""",""shareName"":""""}"
kb_1140_Normalized,"{""volumePath"":""""}"
kb_1141_Normalized,"{""volumePath"":""""}"
kb_906_Normalized,"{""allowedRuntimeClassNames"":[]}"
kb_905_Normalized,"{""allowedRuntimeClassNames"":[]}"
kb_904_Normalized,"{""allowedRuntimeClassNames"":[]}"
kb_984_Normalized,"{""namespace"":"""",""name"":""""}"
kb_985_Normalized,"{""namespace"":"""",""name"":""""}"
kb_983_Normalized,"{""namespace"":"""",""name"":""""}"
kb_988_Normalized,"{""name"":"""",""namespace"":""""}"
kb_982_Normalized,"{""name"":"""",""namespace"":""""}"
kb_382_Normalized,"{""path"":"""",""endpoints"":""""}"
kb_381_Normalized,"{""path"":"""",""endpoints"":""""}"
kb_460_Normalized,{}
kb_462_Normalized,{}
kb_461_Normalized,{}
kb_1160_Normalized,{}
kb_1159_Normalized,{}
kb_827_Normalized,"{""resource"":""""}"
kb_828_Normalized,"{""resource"":""""}"
kb_331_Normalized,{}
kb_507_Normalized,"{""path"":"""",""key"":""""}"
kb_506_Normalized,"{""path"":"""",""key"":""""}"
kb_598_Normalized,{}
kb_378_Normalized,"{""repository"":""""}"
kb_377_Normalized,"{""repository"":""""}"
kb_930_Normalized,"{""scopeName"":"""",""operator"":""""}"
kb_929_Normalized,"{""scopeName"":"""",""operator"":""""}"
kb_1022_Normalized,{}
kb_300_Normalized,{}
kb_1023_Normalized,{}
kb_624_Normalized,"{""operator"":"""",""key"":""""}"
kb_625_Normalized,"{""key"":"""",""operator"":""""}"
kb_510_Normalized,"{""key"":"""",""operator"":""""}"
kb_511_Normalized,"{""operator"":"""",""key"":""""}"
kb_69_Normalized,"{""type"":""""}"
kb_70_Normalized,"{""type"":""""}"
kb_332_Normalized,"{""count"":0,""lastObservedTime"":"""",""state"":""""}"
kb_330_Normalized,"{""count"":0,""lastObservedTime"":"""",""state"":""""}"
kb_843_Normalized,{}
kb_844_Normalized,{}
kb_576_Normalized,"{""type"":"""",""status"":""""}"
kb_575_Normalized,"{""type"":"""",""status"":""""}"
kb_560_Normalized,{}
kb_561_Normalized,{}
kb_302_Normalized,"{""port"":0}"
kb_434_Normalized,"{""gitVersion"":"""",""gitCommit"":"""",""major"":"""",""minor"":"""",""goVersion"":"""",""buildDate"":"""",""compiler"":"""",""gitTreeState"":"""",""platform"":""""}"
kb_435_Normalized,"{""gitVersion"":"""",""gitCommit"":"""",""major"":"""",""minor"":"""",""goVersion"":"""",""buildDate"":"""",""compiler"":"""",""platform"":"""",""gitTreeState"":""""}"
kb_540_Normalized,{}
kb_539_Normalized,{}
kb_1048_Normalized,"{""allowed"":false}"
kb_1049_Normalized,"{""allowed"":true}"
kb_1047_Normalized,"{""allowed"":false}"
kb_1019_Normalized,{}
kb_1016_Normalized,{}
kb_789_Normalized,{}
kb_788_Normalized,{}
kb_924_Normalized,"{""replicas"":0}"
kb_921_Normalized,"{""replicas"":0}"
kb_922_Normalized,"{""replicas"":0}"
kb_1039_Normalized,"{""kind"":"""",""name"":""""}"
kb_1040_Normalized,"{""kind"":"""",""name"":""""}"
kb_1037_Normalized,"{""kind"":"""",""name"":""""}"
kb_875_Normalized,{}
kb_874_Normalized,{}
kb_876_Normalized,{}
kb_873_Normalized,{}
kb_1091_Normalized,{}
kb_291_Normalized,{}
kb_1089_Normalized,{}
kb_1090_Normalized,{}
kb_290_Normalized,{}
kb_1038_Normalized,"{""kind"":"""",""name"":""""}"
kb_380_Normalized,"{""path"":"""",""endpoints"":""""}"
kb_379_Normalized,"{""path"":"""",""endpoints"":""""}"
kb_977_Normalized,"{""path"":""""}"
kb_976_Normalized,"{""path"":""""}"
kb_124_Normalized,"{""containerPort"":0}"
kb_123_Normalized,"{""containerPort"":0}"
kb_1059_Normalized,"{""effect"":"""",""key"":""""}"
kb_1058_Normalized,"{""effect"":"""",""key"":""""}"
kb_113_Normalized,"{""kubeletConfigKey"":"""",""namespace"":"""",""name"":""""}"
kb_114_Normalized,"{""kubeletConfigKey"":"""",""namespace"":"""",""name"":""""}"
kb_846_Normalized,{}
kb_845_Normalized,{}
kb_637_Normalized,"{""verbs"":[],""nonResourceURLs"":[]}"
kb_638_Normalized,"{""verbs"":[],""nonResourceURLs"":[]}"
kb_374_Normalized,{}
kb_373_Normalized,{}
kb_232_Normalized,"{""type"":"""",""status"":""""}"
kb_231_Normalized,"{""type"":"""",""status"":""""}"
kb_229_Normalized,"{""type"":"""",""status"":""""}"
kb_230_Normalized,"{""type"":"""",""status"":""""}"
kb_1003_Normalized,"{""type"":"""",""status"":""""}"
kb_1001_Normalized,"{""type"":"""",""status"":""""}"
kb_1002_Normalized,"{""type"":"""",""status"":""""}"
kb_1000_Normalized,"{""type"":"""",""status"":""""}"
kb_800_Normalized,"{""type"":"""",""status"":""""}"
kb_801_Normalized,"{""type"":"""",""status"":""""}"
kb_799_Normalized,"{""type"":"""",""status"":""""}"
kb_798_Normalized,"{""type"":"""",""status"":""""}"
kb_1054_Normalized,{}
kb_1055_Normalized,{}
kb_1083_Normalized,{}
kb_1084_Normalized,{}
kb_894_Normalized,"{""rule"":""""}"
kb_895_Normalized,"{""rule"":""""}"
kb_816_Normalized,"{""type"":"""",""status"":""""}"
kb_51_Normalized,"{""diskName"":"""",""diskURI"":""""}"
kb_817_Normalized,"{""type"":"""",""status"":""""}"
kb_52_Normalized,"{""diskName"":"""",""diskURI"":""""}"
kb_891_Normalized,"{""rule"":""""}"
kb_892_Normalized,"{""rule"":""""}"
kb_301_Normalized,{}
kb_303_Normalized,{}
kb_27_Normalized,"{""type"":"""",""status"":""""}"
kb_28_Normalized,"{""type"":"""",""status"":""""}"
kb_29_Normalized,"{""type"":"""",""status"":""""}"
kb_364_Normalized,{}
kb_365_Normalized,{}
kb_768_Normalized,{}
kb_769_Normalized,{}
kb_558_Normalized,"{""type"":""""}"
kb_559_Normalized,"{""type"":""""}"
kb_397_Normalized,"{""type"":"""",""status"":""""}"
kb_396_Normalized,"{""type"":"""",""status"":""""}"
kb_395_Normalized,"{""type"":"""",""status"":""""}"
kb_787_Normalized,"{""volume"":"""",""registry"":""""}"
kb_786_Normalized,"{""volume"":"""",""registry"":""""}"
kb_348_Normalized,{}
kb_349_Normalized,{}
kb_964_Normalized,"{""rule"":""""}"
kb_965_Normalized,"{""rule"":""""}"
kb_520_Normalized,{}
kb_519_Normalized,{}
kb_518_Normalized,{}
kb_193_Normalized,"{""type"":"""",""status"":""""}"
kb_195_Normalized,"{""type"":"""",""status"":""""}"
kb_194_Normalized,"{""type"":"""",""status"":""""}"
kb_963_Normalized,"{""rule"":""""}"
kb_785_Normalized,{}
kb_784_Normalized,{}
kb_1132_Normalized,"{""mountPath"":"""",""name"":""""}"
kb_1131_Normalized,"{""mountPath"":"""",""name"":""""}"
kb_480_Normalized,"{""type"":"""",""status"":""""}"
kb_481_Normalized,"{""type"":"""",""status"":""""}"
kb_612_Normalized,"{""type"":"""",""status"":""""}"
kb_613_Normalized,"{""type"":"""",""status"":""""}"
kb_829_Normalized,"{""name"":""""}"
kb_258_Normalized,"{""type"":"""",""status"":""""}"
kb_257_Normalized,"{""type"":"""",""status"":""""}"
kb_260_Normalized,"{""type"":"""",""status"":""""}"
kb_259_Normalized,"{""type"":"""",""status"":""""}"
kb_256_Normalized,"{""type"":"""",""status"":""""}"
kb_666_Normalized,"{""type"":"""",""status"":""""}"
kb_665_Normalized,"{""type"":"""",""status"":""""}"
kb_931_Normalized,{}
kb_932_Normalized,{}
kb_657_Normalized,"{""uid"":"""",""apiVersion"":"""",""kind"":"""",""name"":""""}"
kb_658_Normalized,"{""uid"":"""",""apiVersion"":"""",""kind"":"""",""name"":""""}"
kb_49_Normalized,"{""volumeID"":""""}"
kb_50_Normalized,"{""volumeID"":""""}"
kb_458_Normalized,{}
kb_459_Normalized,{}
kb_457_Normalized,{}
kb_992_Normalized,{}
kb_993_Normalized,{}
kb_832_Normalized,"{""name"":"""",""currentAverageValue"":0}"
kb_1079_Normalized,{}
kb_1080_Normalized,{}
kb_375_Normalized,"{""pdName"":""""}"
kb_376_Normalized,"{""pdName"":""""}"
kb_826_Normalized,{}
kb_824_Normalized,{}
kb_825_Normalized,{}
kb_186_Normalized,"{""JSONPath"":"""",""name"":"""",""type"":""""}"
kb_184_Normalized,"{""name"":"""",""jsonPath"":"""",""type"":""""}"
kb_185_Normalized,"{""JSONPath"":"""",""name"":"""",""type"":""""}"
kb_406_Normalized,"{""desiredReplicas"":0,""currentReplicas"":0}"
kb_215_Normalized,"{""statusReplicasPath"":"""",""specReplicasPath"":""""}"
kb_216_Normalized,"{""statusReplicasPath"":"""",""specReplicasPath"":""""}"
kb_214_Normalized,"{""statusReplicasPath"":"""",""specReplicasPath"":""""}"
kb_849_Normalized,"{""verbs"":[]}"
kb_847_Normalized,"{""verbs"":[]}"
kb_848_Normalized,"{""verbs"":[]}"
kb_701_Normalized,{}
kb_702_Normalized,{}
kb_691_Normalized,"{""type"":"""",""status"":""""}"
kb_692_Normalized,"{""type"":"""",""status"":""""}"
kb_615_Normalized,{}
kb_614_Normalized,{}
kb_129_Normalized,"{""exitCode"":0}"
kb_130_Normalized,"{""exitCode"":0}"
kb_447_Normalized,{}
kb_446_Normalized,{}
kb_881_Normalized,{}
kb_879_Normalized,{}
kb_878_Normalized,{}
kb_880_Normalized,{}
kb_877_Normalized,{}
kb_80_Normalized,"{""volumeID"":""""}"
kb_79_Normalized,"{""volumeID"":""""}"
kb_76_Normalized,{}
kb_75_Normalized,{}
kb_78_Normalized,"{""volumeID"":""""}"
kb_77_Normalized,"{""volumeID"":""""}"
kb_201_Normalized,"{""plural"":"""",""kind"":""""}"
kb_199_Normalized,"{""plural"":"""",""kind"":""""}"
kb_200_Normalized,"{""plural"":"""",""kind"":""""}"
kb_248_Normalized,{}
kb_245_Normalized,{}
kb_441_Normalized,{}
kb_440_Normalized,{}
kb_439_Normalized,{}
kb_357_Normalized,"{""driver"":""""}"
kb_356_Normalized,"{""driver"":""""}"
kb_581_Normalized,{}
kb_582_Normalized,{}
kb_626_Normalized,{}
kb_627_Normalized,{}
kb_317_Normalized,{}
kb_316_Normalized,{}
kb_652_Normalized,{}
kb_1035_Normalized,{}
kb_1034_Normalized,{}
kb_653_Normalized,{}
kb_371_Normalized,{}
kb_370_Normalized,{}
kb_36_Normalized,{}
kb_421_Normalized,"{""port"":0}"
kb_422_Normalized,"{""port"":0}"
kb_38_Normalized,{}
kb_37_Normalized,{}
kb_834_Normalized,"{""current"":{},""name"":""""}"
kb_833_Normalized,"{""current"":{},""name"":""""}"
kb_777_Normalized,{}
kb_776_Normalized,{}
kb_354_Normalized,"{""driver"":""""}"
kb_355_Normalized,"{""driver"":""""}"
kb_182_Normalized,"{""driver"":""""}"
kb_183_Normalized,"{""driver"":""""}"
kb_746_Normalized,"{""verbs"":[]}"
kb_747_Normalized,"{""verbs"":[]}"
kb_1067_Normalized,"{""audiences"":[]}"
kb_1066_Normalized,"{""audiences"":[]}"
kb_509_Normalized,{}
kb_508_Normalized,{}
kb_536_Normalized,{}
kb_535_Normalized,{}
kb_65_Normalized,"{""monitors"":[]}"
kb_66_Normalized,"{""monitors"":[]}"
kb_748_Normalized,"{""verbs"":[]}"
kb_749_Normalized,"{""verbs"":[]}"
kb_402_Normalized,"{""maxReplicas"":0,""scaleTargetRef"":{""kind"":"""",""name"":""""}}"
kb_632_Normalized,"{""machineID"":"""",""bootID"":"""",""kernelVersion"":"""",""containerRuntimeVersion"":"""",""kubeletVersion"":"""",""systemUUID"":"""",""kubeProxyVersion"":"""",""operatingSystem"":"""",""architecture"":"""",""osImage"":""""}"
kb_633_Normalized,"{""machineID"":"""",""bootID"":"""",""containerRuntimeVersion"":"""",""kernelVersion"":"""",""kubeletVersion"":"""",""systemUUID"":"""",""kubeProxyVersion"":"""",""operatingSystem"":"""",""osImage"":"""",""architecture"":""""}"
kb_888_Normalized,{}
kb_887_Normalized,{}
kb_889_Normalized,{}
kb_64_Normalized,"{""monitors"":[]}"
kb_63_Normalized,"{""monitors"":[]}"
kb_942_Normalized,{}
kb_941_Normalized,{}
kb_527_Normalized,"{""type"":""""}"
kb_528_Normalized,"{""type"":""""}"
kb_831_Normalized,"{""name"":"""",""target"":{""type"":""""}}"
kb_830_Normalized,"{""name"":"""",""target"":{""type"":""""}}"
kb_1121_Normalized,"{""attached"":false}"
kb_74_Normalized,"{""request"":""""}"
kb_73_Normalized,"{""request"":""""}"
kb_1124_Normalized,"{""attached"":false}"
kb_1123_Normalized,"{""attached"":false}"
kb_1122_Normalized,"{""attached"":true}"
kb_115_Normalized,{}
kb_116_Normalized,{}
kb_283_Normalized,{}
kb_279_Normalized,{}
kb_420_Normalized,{}
kb_419_Normalized,{}
kb_533_Normalized,"{""type"":""""}"
kb_534_Normalized,"{""type"":""""}"
kb_1076_Normalized,{}
kb_1078_Normalized,{}
kb_1077_Normalized,{}
kb_699_Normalized,"{""currentHealthy"":0,""expectedPods"":0,""disruptionsAllowed"":0,""desiredHealthy"":0}"
kb_700_Normalized,"{""currentHealthy"":0,""expectedPods"":0,""disruptionsAllowed"":0,""desiredHealthy"":0}"
kb_980_Normalized,"{""port"":0}"
kb_981_Normalized,"{""port"":0}"
kb_915_Normalized,"{""system"":"""",""secretRef"":{},""gateway"":""""}"
kb_914_Normalized,"{""system"":"""",""secretRef"":{},""gateway"":""""}"
kb_623_Normalized,"{""nodeSelectorTerms"":[]}"
kb_622_Normalized,"{""nodeSelectorTerms"":[]}"
kb_549_Normalized,{}
kb_548_Normalized,{}
kb_836_Normalized,"{""resources"":[],""verbs"":[],""apiGroups"":[]}"
kb_835_Normalized,"{""resources"":[],""verbs"":[],""apiGroups"":[]}"
kb_172_Normalized,"{""name"":"""",""nodeID"":""""}"
kb_1036_Normalized,"{""kind"":""""}"
kb_173_Normalized,"{""name"":"""",""nodeID"":""""}"
kb_171_Normalized,"{""name"":"""",""nodeID"":""""}"
kb_927_Normalized,{}
kb_926_Normalized,{}
kb_928_Normalized,{}
kb_913_Normalized,"{""system"":"""",""secretRef"":{},""gateway"":""""}"
kb_912_Normalized,"{""system"":"""",""secretRef"":{},""gateway"":""""}"
kb_793_Normalized,"{""image"":"""",""monitors"":[]}"
kb_792_Normalized,"{""image"":"""",""monitors"":[]}"
kb_757_Normalized,"{""preference"":{},""weight"":0}"
kb_756_Normalized,"{""preference"":{},""weight"":0}"
kb_1151_Normalized,{}
kb_1147_Normalized,{}
kb_1148_Normalized,{}
kb_1149_Normalized,{}
kb_1150_Normalized,{}
kb_1152_Normalized,{}
kb_4_Normalized,{}
kb_5_Normalized,{}
kb_2_Normalized,{}
kb_3_Normalized,{}
kb_791_Normalized,"{""image"":"""",""monitors"":[]}"
kb_790_Normalized,"{""image"":"""",""monitors"":[]}"
kb_166_Normalized,{}
kb_167_Normalized,{}
kb_946_Normalized,{}
kb_945_Normalized,{}
kb_952_Normalized,{}
kb_953_Normalized,{}
kb_954_Normalized,{}
kb_165_Normalized,{}
kb_154_Normalized,{}
kb_152_Normalized,{}
kb_153_Normalized,{}
kb_118_Normalized,{}
kb_117_Normalized,{}
kb_550_Normalized,"{""name"":""""}"
kb_551_Normalized,"{""name"":""""}"
kb_531_Normalized,"{""limits"":[]}"
kb_532_Normalized,"{""limits"":[]}"
kb_296_Normalized,"{""ip"":""""}"
kb_295_Normalized,"{""ip"":""""}"
kb_40_Normalized,"{""versions"":[],""serverAddressByClientCIDRs"":[]}"
kb_21_Normalized,"{""kind"":"""",""name"":"""",""verbs"":[],""namespaced"":true,""singularName"":""""}"
kb_20_Normalized,"{""kind"":"""",""name"":"""",""verbs"":[],""namespaced"":true,""singularName"":""""}"
kb_39_Normalized,"{""versions"":[],""serverAddressByClientCIDRs"":[]}"
kb_1134_Normalized,{}
kb_1133_Normalized,{}
kb_476_Normalized,"{""lun"":0,""iqn"":"""",""targetPortal"":""""}"
kb_477_Normalized,"{""lun"":0,""iqn"":"""",""targetPortal"":""""}"
kb_1024_Normalized,{}
kb_1025_Normalized,{}
kb_841_Normalized,{}
kb_842_Normalized,{}
kb_286_Normalized,"{""path"":""""}"
kb_287_Normalized,"{""path"":""""}"
kb_810_Normalized,"{""replicas"":0}"
kb_813_Normalized,"{""replicas"":0}"
kb_211_Normalized,{}
kb_474_Normalized,"{""lun"":0,""iqn"":"""",""targetPortal"":""""}"
kb_475_Normalized,"{""lun"":0,""iqn"":"""",""targetPortal"":""""}"
kb_822_Normalized,"{""replicas"":0}"
kb_823_Normalized,"{""replicas"":0}"
kb_213_Normalized,{}
kb_212_Normalized,{}
kb_672_Normalized,{}
kb_671_Normalized,{}
kb_487_Normalized,{}
kb_486_Normalized,{}
kb_178_Normalized,"{""drivers"":[]}"
kb_179_Normalized,"{""drivers"":[]}"
kb_177_Normalized,"{""drivers"":[]}"
kb_394_Normalized,{}
kb_393_Normalized,{}
kb_1032_Normalized,{}
kb_1033_Normalized,{}
kb_125_Normalized,{}
kb_126_Normalized,{}
kb_731_Normalized,"{""metricName"":"""",""currentAverageValue"":0}"
kb_345_Normalized,"{""metricName"":"""",""currentValue"":0}"
kb_688_Normalized,"{""topologyKey"":""""}"
kb_687_Normalized,"{""topologyKey"":""""}"
kb_728_Normalized,"{""metricName"":"""",""targetAverageValue"":0}"
kb_697_Normalized,{}
kb_698_Normalized,{}
kb_180_Normalized,"{""driver"":"""",""volumeHandle"":""""}"
kb_181_Normalized,"{""driver"":"""",""volumeHandle"":""""}"
kb_427_Normalized,"{""backend"":{}}"
kb_425_Normalized,"{""backend"":{}}"
kb_426_Normalized,"{""backend"":{}}"
kb_342_Normalized,"{""metricName"":""""}"
kb_285_Normalized,{}
kb_284_Normalized,{}
kb_33_Normalized,"{""groupPriorityMinimum"":0,""versionPriority"":0}"
kb_34_Normalized,"{""groupPriorityMinimum"":0,""versionPriority"":0}"
kb_35_Normalized,"{""versionPriority"":0,""groupPriorityMinimum"":0}"
kb_278_Normalized,{}
kb_274_Normalized,{}
kb_524_Normalized,{}
kb_523_Normalized,{}
kb_1154_Normalized,"{""conversionReviewVersions"":[]}"
kb_1153_Normalized,"{""conversionReviewVersions"":[]}"
kb_1044_Normalized,{}
kb_1046_Normalized,{}
kb_1045_Normalized,{}
kb_1015_Normalized,"{""replicas"":0}"
kb_1012_Normalized,"{""replicas"":0}"
kb_17_Normalized,"{""versions"":[],""name"":""""}"
kb_1145_Normalized,"{""clientConfig"":{}}"
kb_1146_Normalized,"{""clientConfig"":{}}"
kb_16_Normalized,"{""versions"":[],""name"":""""}"
kb_388_Normalized,{}
kb_387_Normalized,{}
kb_320_Normalized,{}
kb_321_Normalized,{}
kb_288_Normalized,{}
kb_289_Normalized,{}
kb_1158_Normalized,"{""podAffinityTerm"":{""topologyKey"":""""},""weight"":0}"
kb_1157_Normalized,"{""podAffinityTerm"":{""topologyKey"":""""},""weight"":0}"
kb_1050_Normalized,"{""incomplete"":true,""nonResourceRules"":[],""resourceRules"":[]}"
kb_1051_Normalized,"{""incomplete"":false,""nonResourceRules"":[],""resourceRules"":[]}"
kb_1052_Normalized,"{""incomplete"":true,""nonResourceRules"":[],""resourceRules"":[]}"
kb_429_Normalized,"{""paths"":[]}"
kb_430_Normalized,"{""paths"":[]}"
kb_428_Normalized,"{""paths"":[]}"
kb_241_Normalized,"{""numberMisscheduled"":0,""numberReady"":0,""currentNumberScheduled"":0,""desiredNumberScheduled"":0}"
kb_244_Normalized,"{""numberMisscheduled"":0,""numberReady"":0,""currentNumberScheduled"":0,""desiredNumberScheduled"":0}"
kb_23_Normalized,"{""groupVersion"":"""",""resources"":[]}"
kb_189_Normalized,"{""strategy"":""""}"
kb_188_Normalized,"{""strategy"":""""}"
kb_597_Normalized,{}
